d3mIndex,type,repeat,fold
45384,TRAIN,0,0
45413,TRAIN,0,0
45447,TRAIN,0,0
45478,TRAIN,0,0
45486,TRAIN,0,0
45506,TRAIN,0,0
45537,TRAIN,0,0
45559,TRAIN,0,0
45574,TRAIN,0,0
45581,TRAIN,0,0
45602,TRAIN,0,0
45630,TRAIN,0,0
45637,TRAIN,0,0
45646,TRAIN,0,0
45661,TRAIN,0,0
45677,TRAIN,0,0
45681,TRAIN,0,0
45689,TRAIN,0,0
45706,TRAIN,0,0
45714,TRAIN,0,0
45725,TRAIN,0,0
45729,TRAIN,0,0
45753,TRAIN,0,0
45772,TRAIN,0,0
45776,TRAIN,0,0
45784,TRAIN,0,0
45800,TRAIN,0,0
45803,TRAIN,0,0
45809,TRAIN,0,0
45813,TRAIN,0,0
45816,TRAIN,0,0
45824,TRAIN,0,0
45832,TRAIN,0,0
45835,TRAIN,0,0
45841,TRAIN,0,0
46056,TRAIN,0,0
46165,TRAIN,0,0
46195,TRAIN,0,0
46256,TRAIN,0,0
46281,TRAIN,0,0
46301,TRAIN,0,0
46314,TRAIN,0,0
46323,TRAIN,0,0
46336,TRAIN,0,0
46345,TRAIN,0,0
46383,TRAIN,0,0
46385,TRAIN,0,0
46424,TRAIN,0,0
46432,TRAIN,0,0
46440,TRAIN,0,0
46444,TRAIN,0,0
46449,TRAIN,0,0
46467,TRAIN,0,0
46505,TRAIN,0,0
46510,TRAIN,0,0
46522,TRAIN,0,0
46530,TRAIN,0,0
46532,TRAIN,0,0
46535,TRAIN,0,0
46541,TRAIN,0,0
46545,TRAIN,0,0
46552,TRAIN,0,0
46566,TRAIN,0,0
46578,TRAIN,0,0
46584,TRAIN,0,0
46601,TRAIN,0,0
46606,TRAIN,0,0
46613,TRAIN,0,0
46614,TRAIN,0,0
46619,TRAIN,0,0
46626,TRAIN,0,0
46629,TRAIN,0,0
46634,TRAIN,0,0
46636,TRAIN,0,0
46638,TRAIN,0,0
46641,TRAIN,0,0
46653,TRAIN,0,0
46681,TRAIN,0,0
46694,TRAIN,0,0
46707,TRAIN,0,0
46711,TRAIN,0,0
46715,TRAIN,0,0
46723,TRAIN,0,0
46726,TRAIN,0,0
46731,TRAIN,0,0
46733,TRAIN,0,0
46743,TRAIN,0,0
46751,TRAIN,0,0
46753,TRAIN,0,0
46760,TRAIN,0,0
46767,TRAIN,0,0
46782,TRAIN,0,0
46787,TRAIN,0,0
46794,TRAIN,0,0
46795,TRAIN,0,0
46799,TRAIN,0,0
46853,TRAIN,0,0
46919,TRAIN,0,0
46959,TRAIN,0,0
46985,TRAIN,0,0
47012,TRAIN,0,0
47037,TRAIN,0,0
47059,TRAIN,0,0
47079,TRAIN,0,0
47081,TRAIN,0,0
47095,TRAIN,0,0
47107,TRAIN,0,0
47113,TRAIN,0,0
47116,TRAIN,0,0
47133,TRAIN,0,0
47177,TRAIN,0,0
47243,TRAIN,0,0
47252,TRAIN,0,0
47266,TRAIN,0,0
47288,TRAIN,0,0
47298,TRAIN,0,0
47308,TRAIN,0,0
47316,TRAIN,0,0
47317,TRAIN,0,0
47324,TRAIN,0,0
47333,TRAIN,0,0
47335,TRAIN,0,0
47338,TRAIN,0,0
47345,TRAIN,0,0
47346,TRAIN,0,0
47349,TRAIN,0,0
47352,TRAIN,0,0
47364,TRAIN,0,0
47371,TRAIN,0,0
47374,TRAIN,0,0
47396,TRAIN,0,0
47402,TRAIN,0,0
47435,TRAIN,0,0
47449,TRAIN,0,0
47458,TRAIN,0,0
47463,TRAIN,0,0
47473,TRAIN,0,0
47482,TRAIN,0,0
47491,TRAIN,0,0
47494,TRAIN,0,0
47497,TRAIN,0,0
47505,TRAIN,0,0
47506,TRAIN,0,0
47516,TRAIN,0,0
47538,TRAIN,0,0
47555,TRAIN,0,0
47581,TRAIN,0,0
47586,TRAIN,0,0
47598,TRAIN,0,0
47609,TRAIN,0,0
47653,TRAIN,0,0
47663,TRAIN,0,0
47670,TRAIN,0,0
47673,TRAIN,0,0
47676,TRAIN,0,0
47678,TRAIN,0,0
47681,TRAIN,0,0
47689,TRAIN,0,0
47700,TRAIN,0,0
47740,TRAIN,0,0
47746,TRAIN,0,0
47759,TRAIN,0,0
47765,TRAIN,0,0
47771,TRAIN,0,0
47778,TRAIN,0,0
47790,TRAIN,0,0
47791,TRAIN,0,0
47797,TRAIN,0,0
47800,TRAIN,0,0
47810,TRAIN,0,0
47815,TRAIN,0,0
47820,TRAIN,0,0
47824,TRAIN,0,0
47830,TRAIN,0,0
47835,TRAIN,0,0
47839,TRAIN,0,0
47848,TRAIN,0,0
47850,TRAIN,0,0
47856,TRAIN,0,0
47859,TRAIN,0,0
47866,TRAIN,0,0
47871,TRAIN,0,0
47878,TRAIN,0,0
47887,TRAIN,0,0
47891,TRAIN,0,0
47897,TRAIN,0,0
47901,TRAIN,0,0
47909,TRAIN,0,0
47922,TRAIN,0,0
47976,TRAIN,0,0
48034,TRAIN,0,0
48054,TRAIN,0,0
48102,TRAIN,0,0
48119,TRAIN,0,0
48154,TRAIN,0,0
48189,TRAIN,0,0
48207,TRAIN,0,0
48237,TRAIN,0,0
48259,TRAIN,0,0
48289,TRAIN,0,0
48292,TRAIN,0,0
48310,TRAIN,0,0
48322,TRAIN,0,0
48331,TRAIN,0,0
48339,TRAIN,0,0
48344,TRAIN,0,0
48347,TRAIN,0,0
48375,TRAIN,0,0
48386,TRAIN,0,0
48402,TRAIN,0,0
48409,TRAIN,0,0
48416,TRAIN,0,0
48419,TRAIN,0,0
48424,TRAIN,0,0
48427,TRAIN,0,0
48428,TRAIN,0,0
48433,TRAIN,0,0
48435,TRAIN,0,0
48437,TRAIN,0,0
48469,TRAIN,0,0
48492,TRAIN,0,0
48496,TRAIN,0,0
48507,TRAIN,0,0
48517,TRAIN,0,0
48523,TRAIN,0,0
48527,TRAIN,0,0
48534,TRAIN,0,0
48536,TRAIN,0,0
48546,TRAIN,0,0
48555,TRAIN,0,0
48566,TRAIN,0,0
48575,TRAIN,0,0
48586,TRAIN,0,0
48602,TRAIN,0,0
48607,TRAIN,0,0
48613,TRAIN,0,0
48624,TRAIN,0,0
48630,TRAIN,0,0
48633,TRAIN,0,0
48638,TRAIN,0,0
48648,TRAIN,0,0
48649,TRAIN,0,0
48656,TRAIN,0,0
48661,TRAIN,0,0
48664,TRAIN,0,0
48669,TRAIN,0,0
48674,TRAIN,0,0
48678,TRAIN,0,0
48681,TRAIN,0,0
48698,TRAIN,0,0
48756,TRAIN,0,0
48781,TRAIN,0,0
48813,TRAIN,0,0
48815,TRAIN,0,0
48837,TRAIN,0,0
48868,TRAIN,0,0
48872,TRAIN,0,0
48895,TRAIN,0,0
48910,TRAIN,0,0
48912,TRAIN,0,0
48920,TRAIN,0,0
48924,TRAIN,0,0
48926,TRAIN,0,0
48948,TRAIN,0,0
48966,TRAIN,0,0
48984,TRAIN,0,0
49010,TRAIN,0,0
49018,TRAIN,0,0
49039,TRAIN,0,0
49046,TRAIN,0,0
49063,TRAIN,0,0
49070,TRAIN,0,0
49076,TRAIN,0,0
49084,TRAIN,0,0
49091,TRAIN,0,0
49095,TRAIN,0,0
49102,TRAIN,0,0
49103,TRAIN,0,0
49109,TRAIN,0,0
49120,TRAIN,0,0
49134,TRAIN,0,0
49138,TRAIN,0,0
49145,TRAIN,0,0
49154,TRAIN,0,0
49156,TRAIN,0,0
49162,TRAIN,0,0
49166,TRAIN,0,0
49167,TRAIN,0,0
49171,TRAIN,0,0
49174,TRAIN,0,0
49178,TRAIN,0,0
49222,TRAIN,0,0
49266,TRAIN,0,0
49281,TRAIN,0,0
49295,TRAIN,0,0
49301,TRAIN,0,0
49304,TRAIN,0,0
49321,TRAIN,0,0
49333,TRAIN,0,0
49340,TRAIN,0,0
49341,TRAIN,0,0
49348,TRAIN,0,0
49357,TRAIN,0,0
49365,TRAIN,0,0
49371,TRAIN,0,0
49376,TRAIN,0,0
49377,TRAIN,0,0
49388,TRAIN,0,0
49391,TRAIN,0,0
49396,TRAIN,0,0
49405,TRAIN,0,0
49407,TRAIN,0,0
49412,TRAIN,0,0
49423,TRAIN,0,0
49441,TRAIN,0,0
49447,TRAIN,0,0
49457,TRAIN,0,0
49469,TRAIN,0,0
49472,TRAIN,0,0
49483,TRAIN,0,0
49485,TRAIN,0,0
49492,TRAIN,0,0
49502,TRAIN,0,0
49516,TRAIN,0,0
49531,TRAIN,0,0
49536,TRAIN,0,0
49542,TRAIN,0,0
49550,TRAIN,0,0
49561,TRAIN,0,0
49564,TRAIN,0,0
49567,TRAIN,0,0
49581,TRAIN,0,0
49599,TRAIN,0,0
49607,TRAIN,0,0
49616,TRAIN,0,0
49626,TRAIN,0,0
49628,TRAIN,0,0
49640,TRAIN,0,0
49643,TRAIN,0,0
49645,TRAIN,0,0
49654,TRAIN,0,0
49659,TRAIN,0,0
49682,TRAIN,0,0
49712,TRAIN,0,0
49714,TRAIN,0,0
49728,TRAIN,0,0
49732,TRAIN,0,0
49745,TRAIN,0,0
49753,TRAIN,0,0
49755,TRAIN,0,0
49760,TRAIN,0,0
49798,TRAIN,0,0
49841,TRAIN,0,0
49878,TRAIN,0,0
49892,TRAIN,0,0
49909,TRAIN,0,0
49914,TRAIN,0,0
49929,TRAIN,0,0
49935,TRAIN,0,0
49941,TRAIN,0,0
49945,TRAIN,0,0
49965,TRAIN,0,0
49984,TRAIN,0,0
50001,TRAIN,0,0
50015,TRAIN,0,0
50021,TRAIN,0,0
50034,TRAIN,0,0
50037,TRAIN,0,0
50044,TRAIN,0,0
50045,TRAIN,0,0
50048,TRAIN,0,0
50053,TRAIN,0,0
50058,TRAIN,0,0
50066,TRAIN,0,0
50079,TRAIN,0,0
50086,TRAIN,0,0
50104,TRAIN,0,0
50114,TRAIN,0,0
50119,TRAIN,0,0
50127,TRAIN,0,0
50141,TRAIN,0,0
50143,TRAIN,0,0
50154,TRAIN,0,0
50159,TRAIN,0,0
50168,TRAIN,0,0
50172,TRAIN,0,0
50190,TRAIN,0,0
50192,TRAIN,0,0
50306,TRAIN,0,0
50401,TRAIN,0,0
50488,TRAIN,0,0
50576,TRAIN,0,0
50675,TRAIN,0,0
50719,TRAIN,0,0
50762,TRAIN,0,0
50798,TRAIN,0,0
50856,TRAIN,0,0
50860,TRAIN,0,0
50899,TRAIN,0,0
50930,TRAIN,0,0
50941,TRAIN,0,0
50971,TRAIN,0,0
50989,TRAIN,0,0
51001,TRAIN,0,0
51015,TRAIN,0,0
51016,TRAIN,0,0
51031,TRAIN,0,0
51044,TRAIN,0,0
51048,TRAIN,0,0
51052,TRAIN,0,0
51056,TRAIN,0,0
51069,TRAIN,0,0
51100,TRAIN,0,0
51115,TRAIN,0,0
51122,TRAIN,0,0
51130,TRAIN,0,0
51131,TRAIN,0,0
51141,TRAIN,0,0
51145,TRAIN,0,0
51147,TRAIN,0,0
51152,TRAIN,0,0
51155,TRAIN,0,0
51157,TRAIN,0,0
51173,TRAIN,0,0
51190,TRAIN,0,0
51194,TRAIN,0,0
51198,TRAIN,0,0
51211,TRAIN,0,0
51212,TRAIN,0,0
51217,TRAIN,0,0
51250,TRAIN,0,0
51286,TRAIN,0,0
51353,TRAIN,0,0
51390,TRAIN,0,0
51413,TRAIN,0,0
51447,TRAIN,0,0
51472,TRAIN,0,0
51485,TRAIN,0,0
51493,TRAIN,0,0
51507,TRAIN,0,0
51527,TRAIN,0,0
51529,TRAIN,0,0
51539,TRAIN,0,0
51554,TRAIN,0,0
51566,TRAIN,0,0
51572,TRAIN,0,0
51579,TRAIN,0,0
51585,TRAIN,0,0
51598,TRAIN,0,0
51600,TRAIN,0,0
51609,TRAIN,0,0
51613,TRAIN,0,0
51617,TRAIN,0,0
51624,TRAIN,0,0
51629,TRAIN,0,0
51634,TRAIN,0,0
51640,TRAIN,0,0
51646,TRAIN,0,0
51648,TRAIN,0,0
51653,TRAIN,0,0
51655,TRAIN,0,0
51657,TRAIN,0,0
51669,TRAIN,0,0
51672,TRAIN,0,0
51778,TRAIN,0,0
51888,TRAIN,0,0
51969,TRAIN,0,0
51980,TRAIN,0,0
52006,TRAIN,0,0
52030,TRAIN,0,0
52041,TRAIN,0,0
52048,TRAIN,0,0
52051,TRAIN,0,0
52055,TRAIN,0,0
52072,TRAIN,0,0
52112,TRAIN,0,0
52129,TRAIN,0,0
52157,TRAIN,0,0
52177,TRAIN,0,0
52191,TRAIN,0,0
52208,TRAIN,0,0
52233,TRAIN,0,0
52238,TRAIN,0,0
52253,TRAIN,0,0
52267,TRAIN,0,0
52272,TRAIN,0,0
52281,TRAIN,0,0
52287,TRAIN,0,0
52289,TRAIN,0,0
52293,TRAIN,0,0
52304,TRAIN,0,0
52312,TRAIN,0,0
52319,TRAIN,0,0
52327,TRAIN,0,0
52331,TRAIN,0,0
52346,TRAIN,0,0
52356,TRAIN,0,0
52371,TRAIN,0,0
52382,TRAIN,0,0
52388,TRAIN,0,0
52393,TRAIN,0,0
52403,TRAIN,0,0
52422,TRAIN,0,0
52430,TRAIN,0,0
52444,TRAIN,0,0
52446,TRAIN,0,0
52453,TRAIN,0,0
52470,TRAIN,0,0
52594,TRAIN,0,0
52637,TRAIN,0,0
52687,TRAIN,0,0
52711,TRAIN,0,0
52729,TRAIN,0,0
52761,TRAIN,0,0
52778,TRAIN,0,0
52801,TRAIN,0,0
52817,TRAIN,0,0
52844,TRAIN,0,0
52860,TRAIN,0,0
52867,TRAIN,0,0
52887,TRAIN,0,0
52893,TRAIN,0,0
52901,TRAIN,0,0
52919,TRAIN,0,0
52920,TRAIN,0,0
52935,TRAIN,0,0
52942,TRAIN,0,0
52947,TRAIN,0,0
52956,TRAIN,0,0
52958,TRAIN,0,0
52962,TRAIN,0,0
52964,TRAIN,0,0
52969,TRAIN,0,0
52971,TRAIN,0,0
52974,TRAIN,0,0
52978,TRAIN,0,0
52993,TRAIN,0,0
52996,TRAIN,0,0
53000,TRAIN,0,0
53007,TRAIN,0,0
53008,TRAIN,0,0
53013,TRAIN,0,0
53038,TRAIN,0,0
53051,TRAIN,0,0
53080,TRAIN,0,0
53084,TRAIN,0,0
53102,TRAIN,0,0
53106,TRAIN,0,0
53109,TRAIN,0,0
53113,TRAIN,0,0
53114,TRAIN,0,0
53123,TRAIN,0,0
53150,TRAIN,0,0
53152,TRAIN,0,0
53159,TRAIN,0,0
53165,TRAIN,0,0
53171,TRAIN,0,0
53173,TRAIN,0,0
53182,TRAIN,0,0
53211,TRAIN,0,0
53225,TRAIN,0,0
53227,TRAIN,0,0
53258,TRAIN,0,0
53261,TRAIN,0,0
53269,TRAIN,0,0
53275,TRAIN,0,0
53280,TRAIN,0,0
53285,TRAIN,0,0
53313,TRAIN,0,0
53315,TRAIN,0,0
53326,TRAIN,0,0
53331,TRAIN,0,0
53335,TRAIN,0,0
53344,TRAIN,0,0
53349,TRAIN,0,0
53360,TRAIN,0,0
53361,TRAIN,0,0
53366,TRAIN,0,0
53369,TRAIN,0,0
53400,TRAIN,0,0
53419,TRAIN,0,0
53437,TRAIN,0,0
53455,TRAIN,0,0
53463,TRAIN,0,0
53469,TRAIN,0,0
53482,TRAIN,0,0
53488,TRAIN,0,0
53498,TRAIN,0,0
53504,TRAIN,0,0
53514,TRAIN,0,0
53518,TRAIN,0,0
53525,TRAIN,0,0
53526,TRAIN,0,0
53533,TRAIN,0,0
53540,TRAIN,0,0
53543,TRAIN,0,0
53547,TRAIN,0,0
53552,TRAIN,0,0
53553,TRAIN,0,0
53557,TRAIN,0,0
53567,TRAIN,0,0
53643,TRAIN,0,0
53661,TRAIN,0,0
53697,TRAIN,0,0
53722,TRAIN,0,0
53725,TRAIN,0,0
53736,TRAIN,0,0
53745,TRAIN,0,0
53748,TRAIN,0,0
53752,TRAIN,0,0
53762,TRAIN,0,0
53779,TRAIN,0,0
53783,TRAIN,0,0
53787,TRAIN,0,0
53791,TRAIN,0,0
53797,TRAIN,0,0
53809,TRAIN,0,0
53817,TRAIN,0,0
53828,TRAIN,0,0
53833,TRAIN,0,0
53835,TRAIN,0,0
53841,TRAIN,0,0
53845,TRAIN,0,0
53848,TRAIN,0,0
53851,TRAIN,0,0
53853,TRAIN,0,0
53865,TRAIN,0,0
53887,TRAIN,0,0
53925,TRAIN,0,0
53949,TRAIN,0,0
54015,TRAIN,0,0
54052,TRAIN,0,0
54098,TRAIN,0,0
54118,TRAIN,0,0
54134,TRAIN,0,0
54164,TRAIN,0,0
54182,TRAIN,0,0
54193,TRAIN,0,0
54212,TRAIN,0,0
54215,TRAIN,0,0
54225,TRAIN,0,0
54232,TRAIN,0,0
54239,TRAIN,0,0
54250,TRAIN,0,0
54265,TRAIN,0,0
54299,TRAIN,0,0
54306,TRAIN,0,0
54349,TRAIN,0,0
54362,TRAIN,0,0
54388,TRAIN,0,0
54407,TRAIN,0,0
54422,TRAIN,0,0
54433,TRAIN,0,0
54452,TRAIN,0,0
54463,TRAIN,0,0
54467,TRAIN,0,0
54479,TRAIN,0,0
54486,TRAIN,0,0
54493,TRAIN,0,0
54498,TRAIN,0,0
54510,TRAIN,0,0
54511,TRAIN,0,0
54523,TRAIN,0,0
54525,TRAIN,0,0
54533,TRAIN,0,0
54539,TRAIN,0,0
54547,TRAIN,0,0
54551,TRAIN,0,0
54559,TRAIN,0,0
54563,TRAIN,0,0
54564,TRAIN,0,0
54567,TRAIN,0,0
54572,TRAIN,0,0
54594,TRAIN,0,0
54703,TRAIN,0,0
54755,TRAIN,0,0
54793,TRAIN,0,0
54812,TRAIN,0,0
54844,TRAIN,0,0
54878,TRAIN,0,0
54894,TRAIN,0,0
54899,TRAIN,0,0
54921,TRAIN,0,0
54929,TRAIN,0,0
54935,TRAIN,0,0
54947,TRAIN,0,0
54961,TRAIN,0,0
54967,TRAIN,0,0
54975,TRAIN,0,0
54988,TRAIN,0,0
54995,TRAIN,0,0
55000,TRAIN,0,0
55006,TRAIN,0,0
55021,TRAIN,0,0
55029,TRAIN,0,0
55074,TRAIN,0,0
55133,TRAIN,0,0
55158,TRAIN,0,0
55175,TRAIN,0,0
55189,TRAIN,0,0
55202,TRAIN,0,0
55206,TRAIN,0,0
55214,TRAIN,0,0
55218,TRAIN,0,0
55222,TRAIN,0,0
55223,TRAIN,0,0
55248,TRAIN,0,0
55563,TRAIN,0,0
55610,TRAIN,0,0
55640,TRAIN,0,0
55680,TRAIN,0,0
55689,TRAIN,0,0
55704,TRAIN,0,0
55718,TRAIN,0,0
55726,TRAIN,0,0
55728,TRAIN,0,0
55747,TRAIN,0,0
55752,TRAIN,0,0
55765,TRAIN,0,0
55783,TRAIN,0,0
55788,TRAIN,0,0
55800,TRAIN,0,0
55805,TRAIN,0,0
55809,TRAIN,0,0
55814,TRAIN,0,0
55817,TRAIN,0,0
55819,TRAIN,0,0
55821,TRAIN,0,0
55826,TRAIN,0,0
55827,TRAIN,0,0
55832,TRAIN,0,0
55834,TRAIN,0,0
55840,TRAIN,0,0
55860,TRAIN,0,0
55865,TRAIN,0,0
55872,TRAIN,0,0
55877,TRAIN,0,0
55883,TRAIN,0,0
55885,TRAIN,0,0
55893,TRAIN,0,0
55904,TRAIN,0,0
55908,TRAIN,0,0
55909,TRAIN,0,0
55916,TRAIN,0,0
55950,TRAIN,0,0
56053,TRAIN,0,0
56211,TRAIN,0,0
56265,TRAIN,0,0
56325,TRAIN,0,0
56357,TRAIN,0,0
56441,TRAIN,0,0
56474,TRAIN,0,0
56498,TRAIN,0,0
56576,TRAIN,0,0
56608,TRAIN,0,0
56632,TRAIN,0,0
56669,TRAIN,0,0
56702,TRAIN,0,0
56738,TRAIN,0,0
56759,TRAIN,0,0
56782,TRAIN,0,0
56819,TRAIN,0,0
56834,TRAIN,0,0
56866,TRAIN,0,0
56892,TRAIN,0,0
56922,TRAIN,0,0
56938,TRAIN,0,0
56960,TRAIN,0,0
56982,TRAIN,0,0
57004,TRAIN,0,0
57014,TRAIN,0,0
57035,TRAIN,0,0
57057,TRAIN,0,0
57071,TRAIN,0,0
57084,TRAIN,0,0
57108,TRAIN,0,0
57111,TRAIN,0,0
57132,TRAIN,0,0
57139,TRAIN,0,0
57150,TRAIN,0,0
57159,TRAIN,0,0
57163,TRAIN,0,0
57171,TRAIN,0,0
57185,TRAIN,0,0
57193,TRAIN,0,0
57202,TRAIN,0,0
57204,TRAIN,0,0
57212,TRAIN,0,0
57218,TRAIN,0,0
57220,TRAIN,0,0
57242,TRAIN,0,0
57255,TRAIN,0,0
57271,TRAIN,0,0
57272,TRAIN,0,0
57296,TRAIN,0,0
57300,TRAIN,0,0
57316,TRAIN,0,0
57327,TRAIN,0,0
57332,TRAIN,0,0
57337,TRAIN,0,0
57352,TRAIN,0,0
57364,TRAIN,0,0
57371,TRAIN,0,0
57375,TRAIN,0,0
57376,TRAIN,0,0
57382,TRAIN,0,0
57383,TRAIN,0,0
57402,TRAIN,0,0
57406,TRAIN,0,0
57414,TRAIN,0,0
57420,TRAIN,0,0
57423,TRAIN,0,0
57426,TRAIN,0,0
57432,TRAIN,0,0
57448,TRAIN,0,0
57457,TRAIN,0,0
57458,TRAIN,0,0
57467,TRAIN,0,0
57468,TRAIN,0,0
57474,TRAIN,0,0
57475,TRAIN,0,0
57479,TRAIN,0,0
57488,TRAIN,0,0
57501,TRAIN,0,0
57507,TRAIN,0,0
57512,TRAIN,0,0
57516,TRAIN,0,0
57522,TRAIN,0,0
57524,TRAIN,0,0
57533,TRAIN,0,0
57541,TRAIN,0,0
57542,TRAIN,0,0
57561,TRAIN,0,0
57562,TRAIN,0,0
57567,TRAIN,0,0
57574,TRAIN,0,0
57584,TRAIN,0,0
57593,TRAIN,0,0
57598,TRAIN,0,0
57600,TRAIN,0,0
57606,TRAIN,0,0
57607,TRAIN,0,0
57611,TRAIN,0,0
57615,TRAIN,0,0
57625,TRAIN,0,0
57630,TRAIN,0,0
57653,TRAIN,0,0
57679,TRAIN,0,0
57683,TRAIN,0,0
57708,TRAIN,0,0
57721,TRAIN,0,0
57726,TRAIN,0,0
57736,TRAIN,0,0
57751,TRAIN,0,0
57754,TRAIN,0,0
57757,TRAIN,0,0
57763,TRAIN,0,0
57766,TRAIN,0,0
57770,TRAIN,0,0
57775,TRAIN,0,0
57777,TRAIN,0,0
57781,TRAIN,0,0
57784,TRAIN,0,0
57803,TRAIN,0,0
57806,TRAIN,0,0
57810,TRAIN,0,0
57811,TRAIN,0,0
57814,TRAIN,0,0
57825,TRAIN,0,0
57833,TRAIN,0,0
57843,TRAIN,0,0
57851,TRAIN,0,0
57855,TRAIN,0,0
57857,TRAIN,0,0
57861,TRAIN,0,0
57863,TRAIN,0,0
57909,TRAIN,0,0
57919,TRAIN,0,0
57930,TRAIN,0,0
57935,TRAIN,0,0
57944,TRAIN,0,0
57945,TRAIN,0,0
57953,TRAIN,0,0
57957,TRAIN,0,0
57963,TRAIN,0,0
57974,TRAIN,0,0
57986,TRAIN,0,0
57990,TRAIN,0,0
58004,TRAIN,0,0
58019,TRAIN,0,0
58025,TRAIN,0,0
58031,TRAIN,0,0
58039,TRAIN,0,0
58048,TRAIN,0,0
58050,TRAIN,0,0
58053,TRAIN,0,0
58057,TRAIN,0,0
58062,TRAIN,0,0
58066,TRAIN,0,0
58067,TRAIN,0,0
58071,TRAIN,0,0
58074,TRAIN,0,0
58083,TRAIN,0,0
58086,TRAIN,0,0
58109,TRAIN,0,0
58131,TRAIN,0,0
58135,TRAIN,0,0
58153,TRAIN,0,0
58159,TRAIN,0,0
58166,TRAIN,0,0
58175,TRAIN,0,0
58184,TRAIN,0,0
58185,TRAIN,0,0
58191,TRAIN,0,0
58193,TRAIN,0,0
58197,TRAIN,0,0
58222,TRAIN,0,0
58291,TRAIN,0,0
58331,TRAIN,0,0
58345,TRAIN,0,0
58362,TRAIN,0,0
58380,TRAIN,0,0
58404,TRAIN,0,0
58415,TRAIN,0,0
58429,TRAIN,0,0
58434,TRAIN,0,0
58453,TRAIN,0,0
58457,TRAIN,0,0
58473,TRAIN,0,0
58477,TRAIN,0,0
58487,TRAIN,0,0
58497,TRAIN,0,0
58513,TRAIN,0,0
58517,TRAIN,0,0
58524,TRAIN,0,0
58532,TRAIN,0,0
58538,TRAIN,0,0
58541,TRAIN,0,0
58551,TRAIN,0,0
58554,TRAIN,0,0
58563,TRAIN,0,0
58564,TRAIN,0,0
58573,TRAIN,0,0
58574,TRAIN,0,0
58582,TRAIN,0,0
58583,TRAIN,0,0
58589,TRAIN,0,0
58592,TRAIN,0,0
58596,TRAIN,0,0
58597,TRAIN,0,0
58600,TRAIN,0,0
58607,TRAIN,0,0
58621,TRAIN,0,0
58684,TRAIN,0,0
58703,TRAIN,0,0
58729,TRAIN,0,0
58743,TRAIN,0,0
58766,TRAIN,0,0
58803,TRAIN,0,0
58819,TRAIN,0,0
58834,TRAIN,0,0
58861,TRAIN,0,0
58864,TRAIN,0,0
58888,TRAIN,0,0
58902,TRAIN,0,0
58909,TRAIN,0,0
58924,TRAIN,0,0
58932,TRAIN,0,0
58947,TRAIN,0,0
58948,TRAIN,0,0
58963,TRAIN,0,0
58978,TRAIN,0,0
58986,TRAIN,0,0
58989,TRAIN,0,0
59004,TRAIN,0,0
59012,TRAIN,0,0
59013,TRAIN,0,0
59026,TRAIN,0,0
59031,TRAIN,0,0
59037,TRAIN,0,0
59043,TRAIN,0,0
59045,TRAIN,0,0
59052,TRAIN,0,0
59056,TRAIN,0,0
59060,TRAIN,0,0
59066,TRAIN,0,0
59070,TRAIN,0,0
59076,TRAIN,0,0
59081,TRAIN,0,0
59083,TRAIN,0,0
59087,TRAIN,0,0
59090,TRAIN,0,0
59096,TRAIN,0,0
59099,TRAIN,0,0
59102,TRAIN,0,0
59104,TRAIN,0,0
59107,TRAIN,0,0
59110,TRAIN,0,0
59113,TRAIN,0,0
59119,TRAIN,0,0
59127,TRAIN,0,0
59129,TRAIN,0,0
59137,TRAIN,0,0
59142,TRAIN,0,0
59179,TRAIN,0,0
59180,TRAIN,0,0
59198,TRAIN,0,0
59205,TRAIN,0,0
59215,TRAIN,0,0
59218,TRAIN,0,0
59222,TRAIN,0,0
59240,TRAIN,0,0
59255,TRAIN,0,0
59259,TRAIN,0,0
59262,TRAIN,0,0
59282,TRAIN,0,0
59307,TRAIN,0,0
59319,TRAIN,0,0
59335,TRAIN,0,0
59345,TRAIN,0,0
59352,TRAIN,0,0
59363,TRAIN,0,0
59368,TRAIN,0,0
59371,TRAIN,0,0
59379,TRAIN,0,0
59380,TRAIN,0,0
59384,TRAIN,0,0
59421,TRAIN,0,0
59540,TRAIN,0,0
59592,TRAIN,0,0
59625,TRAIN,0,0
59651,TRAIN,0,0
59660,TRAIN,0,0
59673,TRAIN,0,0
59712,TRAIN,0,0
59724,TRAIN,0,0
59739,TRAIN,0,0
59750,TRAIN,0,0
59767,TRAIN,0,0
59783,TRAIN,0,0
59785,TRAIN,0,0
59794,TRAIN,0,0
59804,TRAIN,0,0
59811,TRAIN,0,0
59815,TRAIN,0,0
59819,TRAIN,0,0
59821,TRAIN,0,0
59828,TRAIN,0,0
59846,TRAIN,0,0
59882,TRAIN,0,0
59903,TRAIN,0,0
59930,TRAIN,0,0
59939,TRAIN,0,0
59963,TRAIN,0,0
59974,TRAIN,0,0
59988,TRAIN,0,0
60004,TRAIN,0,0
60018,TRAIN,0,0
60037,TRAIN,0,0
60040,TRAIN,0,0
60056,TRAIN,0,0
60062,TRAIN,0,0
60076,TRAIN,0,0
60083,TRAIN,0,0
60092,TRAIN,0,0
60102,TRAIN,0,0
60107,TRAIN,0,0
60117,TRAIN,0,0
60127,TRAIN,0,0
60130,TRAIN,0,0
60141,TRAIN,0,0
60147,TRAIN,0,0
60153,TRAIN,0,0
60156,TRAIN,0,0
60164,TRAIN,0,0
